3.920000000000000000e+02,2.019669050752798643e-03,2.058434935418619778e-03,-1.941266896824767746e-03,1.941266896824767746e-03,-1.506826762277912839e-04,-1.065948486601818457e-04,-9.051771770893007538e-05,1.234346448379694365e-04,-2.041529303218789747e-04,2.326675690753022760e-04
3.930000000000000000e+02,2.020634948934166373e-03,2.197326327289428078e-03,-1.939848879900624027e-03,1.939848879900624027e-03,-4.024758072163374042e-05,3.244007790950340087e-05,-1.087473864206430635e-05,4.062718973891353731e-04,-1.882292763792582820e-04,3.079731709755471024e-04
3.940000000000000000e+02,2.066246203217535563e-03,2.217691731593984979e-03,-1.984313064499775882e-03,1.984313064499775882e-03,-8.523712954107377435e-05,1.008891954753284720e-05,-6.693247073070703393e-05,5.346179312361114787e-04,-2.276184381520703591e-04,3.012888035003758597e-05
3.950000000000000000e+02,2.032636763732774063e-03,2.103296188132907849e-03,-1.951227533068079951e-03,1.951227533068079951e-03,-2.445147668106309805e-05,1.258631395831591969e-04,-8.124777291981756175e-05,5.926020113419653602e-04,-8.726911537451577557e-05,-1.849519590048859588e-04
3.960000000000000000e+02,1.951424307076352407e-03,1.991037477873841381e-03,-1.874569042470912179e-03,1.874569042470912179e-03,-4.010388606534793024e-06,2.322718548415808083e-04,6.573449721484093261e-05,7.992700533372191184e-04,2.116184549086435294e-04,-8.315395123871397245e-05
3.970000000000000000e+02,1.866895652698687775e-03,1.981992551120706058e-03,-1.792156445688239830e-03,1.792156445688239830e-03,5.372432634091458062e-05,1.952946333541338321e-04,-2.183079406622614582e-04,8.299925669421346144e-04,4.085271473379414355e-04,-1.695653772107244550e-04
3.980000000000000000e+02,1.998090373233680182e-03,2.270184791877436631e-03,-1.916405018240303730e-03,1.916405018240303730e-03,1.780300858720352056e-04,3.661576768406674814e-05,-4.321608073679838926e-04,1.022209072554055263e-03,4.238908777726506892e-04,-1.213127351056204114e-04
3.990000000000000000e+02,2.356201988025620996e-03,2.580726601877027584e-03,-2.260775775541535963e-03,2.260775775541535963e-03,1.129596025778618895e-04,-1.900801909334535328e-04,-7.424500618949522388e-04,1.191227327396607218e-03,5.142482712408285445e-04,-2.484386625774791246e-04
4.000000000000000000e+02,2.545230127742100640e-03,2.569768228182278246e-03,-2.444519235225887845e-03,2.444519235225887845e-03,1.203008145011178615e-04,-3.275335768528138576e-04,-8.863618936287404569e-04,1.183974313736217959e-03,5.175478481067733241e-04,-5.017876878254464053e-04
4.010000000000000000e+02,2.647160657752623165e-03,2.560854242384295355e-03,-2.542131296320679790e-03,2.542131296320679790e-03,1.278796977659964716e-04,-4.141646288851447665e-04,-1.162925763359799617e-03,1.284783056025825317e-03,5.003748583854595450e-04,-5.945378120926748076e-04
4.020000000000000000e+02,2.995135523398259961e-03,3.007184377768178703e-03,-2.875723934223378946e-03,2.875723934223378946e-03,3.082723136089106017e-04,-4.771740278282630456e-04,-1.439622657922975859e-03,1.533126395077089206e-03,6.166874022941679079e-04,-6.837020720600168154e-04
4.030000000000000000e+02,3.516096794159138429e-03,3.522305863078477924e-03,-3.376241546682810877e-03,3.376241546682810877e-03,3.595955176473753651e-04,-4.978065158387900285e-04,-1.837635290783336001e-03,1.982181842972597068e-03,7.393932207288606180e-04,-9.912342413671811417e-04
4.040000000000000000e+02,4.126113067120574553e-03,3.916397354261937774e-03,-3.963704624444654157e-03,3.963704624444654157e-03,4.692958163347556513e-04,-8.440492896115195896e-04,-2.175856261314605255e-03,2.169251877871221541e-03,1.146895695630078052e-03,-1.335565616580127162e-03
4.050000000000000000e+02,4.604053978203171554e-03,4.482313808713688820e-03,-4.424553905348014779e-03,4.424553905348014779e-03,7.350546659815309497e-04,-9.857670436473381544e-04,-2.493175638708091876e-03,2.628632535430838225e-03,1.469649106684298503e-03,-1.271263892711324475e-03
4.060000000000000000e+02,5.180630736402479231e-03,5.097875857559285712e-03,-4.978088845521360696e-03,4.978088845521360696e-03,1.024850126925917586e-03,-1.295159374354084778e-03,-2.826044061298025028e-03,3.096239235339434334e-03,1.923029495525013094e-03,-1.640969569873093094e-03
4.070000000000000000e+02,6.035945710634158315e-03,6.140384820897775570e-03,-5.800036587527567129e-03,5.800036587527567129e-03,1.318708547078243851e-03,-1.591102303157222037e-03,-3.527374714703377431e-03,3.878010663424395592e-03,2.507605484497277791e-03,-1.933398284221061851e-03
4.080000000000000000e+02,7.313157998058364070e-03,7.268842102392088049e-03,-7.027232880722927323e-03,7.027232880722927323e-03,1.622453375036496045e-03,-2.274509808917250103e-03,-4.475732848882090116e-03,4.618663975889543069e-03,3.009936316837777751e-03,-2.603661321878785080e-03
4.090000000000000000e+02,9.078677981884256468e-03,9.007159717047562644e-03,-8.722280428678513484e-03,8.722280428678513484e-03,2.057001897577256586e-03,-2.942948093873378607e-03,-5.563583399604083747e-03,5.612172197272313409e-03,3.670542113619827684e-03,-3.345048148618542591e-03
4.100000000000000000e+02,1.077817680194518776e-02,1.064902880341444744e-02,-1.035454548293184007e-02,1.035454548293184007e-02,2.557043824660099052e-03,-3.263181080039597760e-03,-6.943324671126449403e-03,6.880960170457259620e-03,4.363125915594031831e-03,-4.094908804170363514e-03
4.110000000000000000e+02,1.286682847032100292e-02,1.272143163148294932e-02,-1.235849036923060765e-02,1.235849036923060765e-02,3.060199598916102035e-03,-3.828171408193104322e-03,-8.366758535609274128e-03,8.216101680600459631e-03,5.180750141049910926e-03,-5.199193929281916565e-03
4.120000000000000000e+02,1.593495775405971357e-02,1.581097735406799057e-02,-1.530527060768184511e-02,1.530527060768184511e-02,3.911451991455469623e-03,-4.586108287653193130e-03,-1.054765445580153546e-02,1.016068472956147689e-02,6.400320947387894838e-03,-6.521678940886626794e-03
4.130000000000000000e+02,1.897322668085499320e-02,1.871766345147122743e-02,-1.822202567414284505e-02,1.822202567414284505e-02,4.816654044680020175e-03,-5.469263635967124698e-03,-1.285876085335692712e-02,1.194781578282328588e-02,7.397212721952126785e-03,-7.708845131562646821e-03
4.140000000000000000e+02,2.266860108212357880e-02,2.217786810274507622e-02,-2.177008814800171499e-02,2.177008814800171499e-02,5.810748369813274750e-03,-6.471065543254172353e-03,-1.548639866490665248e-02,1.405373753527988309e-02,8.642368542602568010e-03,-9.035472355459489222e-03
4.150000000000000000e+02,2.770308635675429801e-02,2.719552859259295047e-02,-2.660690187523338801e-02,2.660690187523338801e-02,7.120274459630537844e-03,-7.860988197722667409e-03,-1.915333601832331506e-02,1.719472128080538897e-02,1.044543497153604256e-02,-1.116749125436876725e-02
4.160000000000000000e+02,3.277317214531145356e-02,3.204061121448193578e-02,-3.147650880312230504e-02,3.147650880312230504e-02,8.423768063569356257e-03,-9.352448224639348107e-03,-2.269970883240576831e-02,1.999602769923673057e-02,1.219199594546654941e-02,-1.313066558205166004e-02
4.170000000000000000e+02,3.907068124048156121e-02,3.815184708370921579e-02,-3.752670395440588225e-02,3.752670395440588225e-02,1.001625353805710855e-02,-1.115599135474009199e-02,-2.750108579143656362e-02,2.350405441860470290e-02,1.450732581809922178e-02,-1.562507035374644665e-02
4.180000000000000000e+02,4.768408856692431252e-02,4.628088021951965586e-02,-4.579851002433127372e-02,4.579851002433127372e-02,1.210544593390246171e-02,-1.380680498580334759e-02,-3.385899297712191558e-02,2.828659610761172921e-02,1.745538966573121492e-02,-1.913045548369284726e-02
4.190000000000000000e+02,5.512969388536538562e-02,5.325627322352012583e-02,-5.294985439499901719e-02,5.294985439499901719e-02,1.381069067954154156e-02,-1.610022885336264559e-02,-3.954311152216634373e-02,3.241313304908708531e-02,1.979961680874325197e-02,-2.225071425050603041e-02
4.200000000000000000e+02,6.264556528473161356e-02,6.071008794595009195e-02,-6.016950698186861873e-02,6.016950698186861873e-02,1.567659658247828880e-02,-1.805191032496390041e-02,-4.519688460259625729e-02,3.674978120087046829e-02,2.262502072843732004e-02,-2.539042492656252981e-02
4.210000000000000000e+02,7.334433869101454617e-02,7.086981663020168465e-02,-7.044457546093327305e-02,7.044457546093327305e-02,1.837784784887880329e-02,-2.115670566736350955e-02,-5.335974852204402458e-02,4.287567025901527218e-02,2.650276788024147345e-02,-2.963249732313491536e-02
4.220000000000000000e+02,8.388735455332196889e-02,8.098211959918101555e-02,-8.057090802518203365e-02,8.057090802518203365e-02,2.091745899821113863e-02,-2.411424474161536630e-02,-6.140408140777116330e-02,4.943073596865675545e-02,3.040440028564460329e-02,-3.390727712943140959e-02
4.230000000000000000e+02,9.589069882072735751e-02,9.257366578859244077e-02,-9.209877330441149090e-02,9.209877330441149090e-02,2.396766314902586126e-02,-2.745751019201563004e-02,-7.037487956289256719e-02,5.744339898460999738e-02,3.498534841621840641e-02,-3.885807665051502907e-02
4.240000000000000000e+02,1.069339397831017835e-01,1.034027152273371414e-01,-1.027068333697056801e-01,1.027068333697056801e-01,2.693561959720179588e-02,-3.067492630324505920e-02,-7.900918437806404848e-02,6.547202968448027904e-02,3.933795336409452725e-02,-4.348110012736224050e-02
4.250000000000000000e+02,1.143348970056604075e-01,1.109219229380998401e-01,-1.098134200426348767e-01,1.098134200426348767e-01,2.901845465833362281e-02,-3.259643527064179369e-02,-8.457455112375229789e-02,7.189750211122959700e-02,4.269372827487731559e-02,-4.652848578557131076e-02
4.260000000000000000e+02,1.241535306821274914e-01,1.207130174724922178e-01,-1.192438940481927862e-01,1.192438940481927862e-01,3.205918320422974921e-02,-3.529141997878446069e-02,-9.203755175132530275e-02,8.041691985553760247e-02,4.723738887157742650e-02,-5.042224438112662133e-02
4.270000000000000000e+02,1.293369100909060876e-01,1.262785064844977601e-01,-1.242227039942616768e-01,1.242227039942616768e-01,3.395082931300208440e-02,-3.664526921909555535e-02,-9.633955315121320306e-02,8.655687440840240110e-02,5.017046555265933239e-02,-5.245852744518333943e-02
4.280000000000000000e+02,1.282158761632281319e-01,1.258597812957840956e-01,-1.231467644252517146e-01,1.231467644252517146e-01,3.403783860792894411e-02,-3.633944293852851837e-02,-9.583958870064468449e-02,8.884694679001697848e-02,5.058328614505058773e-02,-5.177222310131046612e-02
4.290000000000000000e+02,1.297101092938350020e-01,1.280230885069528757e-01,-1.245814624449562841e-01,1.245814624449562841e-01,3.500212139283270796e-02,-3.672370210703408688e-02,-9.751816254043726984e-02,9.315622270089032875e-02,5.210456383518011214e-02,-5.213866911132869486e-02
4.300000000000000000e+02,1.261462746594974316e-01,1.250249279368579602e-01,-1.211563770553606978e-01,1.211563770553606978e-01,3.435859096925145129e-02,-3.510836754750898403e-02,-9.487209494017560807e-02,9.358540164401973893e-02,5.137371898009926441e-02,-5.017398065566319731e-02
4.310000000000000000e+02,1.240925118222689916e-01,1.235579309082347477e-01,-1.191841554652669499e-01,1.191841554652669499e-01,3.382949629064978259e-02,-3.395336122003754509e-02,-9.383343050436621091e-02,9.470751569445316764e-02,5.082898485498958674e-02,-4.860222051432062929e-02
4.320000000000000000e+02,1.195084432460856438e-01,1.194811107665321587e-01,-1.147832684316817536e-01,1.147832684316817536e-01,3.226514698615391696e-02,-3.195906201155221393e-02,-9.066309499527516746e-02,9.361855521312135997e-02,4.877944619303282991e-02,-4.569053116946591997e-02
4.330000000000000000e+02,1.131407014275608303e-01,1.137707046339301586e-01,-1.086670675402645753e-01,1.086670675402645753e-01,2.992131621906264638e-02,-2.912446634332094275e-02,-8.576722043462024769e-02,9.076518605055440558e-02,4.540783863227691730e-02,-4.183376697576789149e-02
4.340000000000000000e+02,1.077195425152341346e-01,1.086118487241076735e-01,-1.034587997063659282e-01,1.034587997063659282e-01,2.725861705025160731e-02,-2.627634386105914821e-02,-8.154799913429190694e-02,8.708204358714539961e-02,4.170279613187279077e-02,-3.811925351974511378e-02
4.350000000000000000e+02,1.034860098565909131e-01,1.045406721196126959e-01,-9.939161958814561604e-02,9.939161958814561604e-02,2.473105056786087386e-02,-2.345319001387603797e-02,-7.796175863614697443e-02,8.369005682790248146e-02,3.809395628109565890e-02,-3.450700962104409630e-02
4.360000000000000000e+02,9.975013138843652483e-02,1.009886450242673539e-01,-9.580420901231570530e-02,9.580420901231570530e-02,2.215154743943983928e-02,-2.093592632588719971e-02,-7.493958640134507077e-02,8.002863435614433751e-02,3.424781253368126832e-02,-3.112803948025841261e-02
4.370000000000000000e+02,9.849451083180735256e-02,9.968700758956457186e-02,-9.459869852661324796e-02,9.459869852661324796e-02,1.987607080498968171e-02,-1.906378460495711247e-02,-7.366708882834141492e-02,7.762215219116176679e-02,3.107791949018341715e-02,-2.852184280972765162e-02
4.380000000000000000e+02,9.860562517408268113e-02,9.996043593132648841e-02,-9.470418212733786034e-02,9.470418212733786034e-02,1.808854155348853243e-02,-1.748648268903789382e-02,-7.325029011978304028e-02,7.630617778804066331e-02,2.849381584727436745e-02,-2.638061210842231052e-02
4.390000000000000000e+02,1.001819859609528740e-01,1.014802235087007426e-01,-9.621591939768479873e-02,9.621591939768479873e-02,1.647408135006962759e-02,-1.619732548863422883e-02,-7.395018654366951327e-02,7.548555429218038737e-02,2.634309657798052096e-02,-2.466715045043188503e-02
4.400000000000000000e+02,1.010335664015147850e-01,1.022604973780997795e-01,-9.703442831281869352e-02,9.703442831281869352e-02,1.482898413226703405e-02,-1.483010793628400381e-02,-7.411862116879257278e-02,7.459533681894436885e-02,2.419714443825510264e-02,-2.290415608614601584e-02
4.410000000000000000e+02,1.069782970793294596e-01,1.082971168905006581e-01,-1.027438183996222665e-01,1.027438183996222665e-01,1.395577319569055175e-02,-1.421666804582240318e-02,-7.791088171950807939e-02,7.724936283637028056e-02,2.333925495726292543e-02,-2.240228653078042698e-02
4.420000000000000000e+02,1.145701193413502378e-01,1.160618472837218612e-01,-1.100361764213078214e-01,1.100361764213078214e-01,1.320963394629949550e-02,-1.359323826546873781e-02,-8.287023964045234226e-02,8.110838201438226591e-02,2.270204783881148158e-02,-2.217393635536582530e-02
4.430000000000000000e+02,1.193217082765009596e-01,1.208585510178771943e-01,-1.145970623356713375e-01,1.145970623356713375e-01,1.215293793116191401e-02,-1.267935725774342604e-02,-8.540974078373211875e-02,8.325591714649800690e-02,2.146377799916783513e-02,-2.116132185151076150e-02
4.440000000000000000e+02,1.225899459843616118e-01,1.242378462739391481e-01,-1.177352134652418919e-01,1.177352134652418919e-01,1.104603098790175875e-02,-1.153540863834201513e-02,-8.669817666536606959e-02,8.423747293822768378e-02,2.018283445441164392e-02,-1.980628498139976046e-02
4.450000000000000000e+02,1.273507244996061882e-01,1.289361535560276939e-01,-1.223052126360869435e-01,1.223052126360869435e-01,1.011492152323040239e-02,-1.055940571548692752e-02,-8.888620431755034357e-02,8.652432571587342913e-02,1.890837026993896774e-02,-1.873065750517678707e-02
4.460000000000000000e+02,1.333469269080712338e-01,1.351249707341080630e-01,-1.280623279149887828e-01,1.280623279149887828e-01,9.231346567117187929e-03,-9.610342435189225818e-03,-9.135996173455829261e-02,8.944420896288554634e-02,1.779482862451367553e-02,-1.766819367415663200e-02
4.470000000000000000e+02,1.350828978318619478e-01,1.368679607678067456e-01,-1.297261410862137476e-01,1.297261410862137476e-01,7.724655956083820163e-03,-8.331840531763640145e-03,-9.074258951150282471e-02,8.932194944854976448e-02,1.577616448513710634e-02,-1.595838439604720105e-02
4.480000000000000000e+02,1.353412195114241379e-01,1.370406519500544651e-01,-1.299723020530394735e-01,1.299723020530394735e-01,6.282960651241814576e-03,-6.955685132456590480e-03,-8.874902635694748021e-02,8.838846633311830958e-02,1.373375563644857467e-02,-1.391279743958340198e-02
4.490000000000000000e+02,1.351272570125371941e-01,1.367539634669728832e-01,-1.297658372262906479e-01,1.297658372262906479e-01,4.526759403862018472e-03,-5.228774143455516832e-03,-8.547569999158513565e-02,8.627535115144185918e-02,1.124831875969714567e-02,-1.119371492609624874e-02
4.500000000000000000e+02,1.332923282413880361e-01,1.348631389411653891e-01,-1.280024207005806269e-01,1.280024207005806269e-01,2.512370388871726368e-03,-3.344680895222273964e-03,-8.095445125547717780e-02,8.277067431599197112e-02,8.216611503857967902e-03,-8.418309375489707591e-03
4.510000000000000000e+02,1.290238908827094355e-01,1.306439178997021999e-01,-1.239034781258519929e-01,1.239034781258519929e-01,4.803810620621074001e-05,-1.289921019446277350e-03,-7.436865111006618623e-02,7.691053079109005930e-02,4.711117889243304768e-03,-5.194127896564870728e-03
4.520000000000000000e+02,1.248367945634617504e-01,1.264576723054460505e-01,-1.198813742255809278e-01,1.198813742255809278e-01,-2.386033153951971908e-03,1.150513559483409831e-03,-6.781086963052454508e-02,7.100577684145038815e-02,1.055604705779519814e-03,-1.638177870009388526e-03
4.530000000000000000e+02,1.212457622344879637e-01,1.229603149567093934e-01,-1.164341129996194352e-01,1.164341129996194352e-01,-4.901593090859940327e-03,3.759237403338985817e-03,-6.075853373631892596e-02,6.462375203014820990e-02,-2.851983623882808905e-03,2.365605955298846763e-03
4.540000000000000000e+02,1.145898762851147723e-01,1.162588702065066176e-01,-1.100419165675780853e-01,1.100419165675780853e-01,-7.759788572005654750e-03,6.274639331159417854e-03,-5.221036493573788517e-02,5.591179681327662632e-02,-7.052789502316497705e-03,6.350826368911891007e-03
4.550000000000000000e+02,1.105275943119326254e-01,1.124316397515518484e-01,-1.061388363402378937e-01,1.061388363402378937e-01,-1.063745963256690352e-02,9.123344830565441321e-03,-4.483796533795927908e-02,4.857612295207623665e-02,-1.120716547402851593e-02,1.037334364321104707e-02
4.560000000000000000e+02,1.090318652896873214e-01,1.111264299794041954e-01,-1.047025499181892250e-01,1.047025499181892250e-01,-1.383643775385290375e-02,1.205593468228181864e-02,-3.864967033895672088e-02,4.220281694660400762e-02,-1.558796853209554190e-02,1.454521410400040626e-02
4.570000000000000000e+02,1.063644616642754476e-01,1.086310505091996476e-01,-1.021398796821194749e-01,1.021398796821194749e-01,-1.670321833445478910e-02,1.487695897637579534e-02,-3.238560095461737176e-02,3.555892571381050193e-02,-1.969679160921675165e-02,1.860626119639757770e-02
4.580000000000000000e+02,1.038215530864269598e-01,1.060207567421575514e-01,-9.969937390395364196e-02,9.969937390395364196e-02,-1.927492386064545704e-02,1.739624240083044449e-02,-2.633077420481734487e-02,2.921432982242801180e-02,-2.339371255302927222e-02,2.216388497892969600e-02
4.590000000000000000e+02,1.028276829692916228e-01,1.050687534600629192e-01,-9.874492221394194635e-02,9.874492221394194635e-02,-2.193655405867768471e-02,1.987088093153445423e-02,-2.125145438611152071e-02,2.379648891863264670e-02,-2.709539669538811590e-02,2.560730944593020419e-02
4.600000000000000000e+02,1.041455745828505502e-01,1.067190691236366007e-01,-1.000123408049871793e-01,1.000123408049871793e-01,-2.472029384238751126e-02,2.251560739292926550e-02,-1.696897566120100787e-02,1.941165227422750328e-02,-3.079053114787536072e-02,2.932882763414182414e-02
4.610000000000000000e+02,1.059456252413422256e-01,1.086881487260922124e-01,-1.017427621380969094e-01,1.017427621380969094e-01,-2.751482555716761036e-02,2.503914292039573219e-02,-1.326224855622218368e-02,1.548887731972314885e-02,-3.465734101031328618e-02,3.299589253099703690e-02
4.620000000000000000e+02,1.056215072950264511e-01,1.083924102808234008e-01,-1.014318656550229347e-01,1.014318656550229347e-01,-2.939553928435517660e-02,2.719259692160226616e-02,-9.455750821480299328e-03,1.179824451669167495e-02,-3.751754737039859899e-02,3.607829965420315810e-02
4.630000000000000000e+02,1.038983683683813858e-01,1.067808363777579123e-01,-9.977795429590424758e-02,9.977795429590424758e-02,-3.059455081908528384e-02,2.871705850840843011e-02,-5.920886440138106721e-03,8.270573108917905758e-03,-3.944323860790485692e-02,3.838411894365660604e-02
4.640000000000000000e+02,1.040699940577993199e-01,1.071396231035154079e-01,-9.994184550450230242e-02,9.994184550450230242e-02,-3.228087420359501691e-02,3.041833445826683247e-02,-2.839965637433841672e-03,5.052035815298241972e-03,-4.184489959029730893e-02,4.106492531817293457e-02
4.650000000000000000e+02,1.050405283996756478e-01,1.081986671397241750e-01,-1.008731453810589734e-01,1.008731453810589734e-01,-3.409423845807950382e-02,3.222352253584188919e-02,-1.644708404853478800e-05,2.241423772835898776e-03,-4.437961290651320362e-02,4.397598846336502054e-02
4.660000000000000000e+02,1.046939978993451509e-01,1.078736695101884108e-01,-1.005389882026621884e-01,1.005389882026621884e-01,-3.537567794974784408e-02,3.367438069937432610e-02,2.682749024427735773e-03,-5.139442465445370756e-04,-4.635711851392382982e-02,4.624083531176990947e-02
4.670000000000000000e+02,1.035521108481055746e-01,1.065564756148720121e-01,-9.944141935416567213e-02,9.944141935416567213e-02,-3.640272115956345866e-02,3.468546291358785838e-02,5.172890685801470601e-03,-3.192562204375332113e-03,-4.801667955453118447e-02,4.807910977236280747e-02
4.680000000000000000e+02,1.014670953013568633e-01,1.042625811843987393e-01,-9.743905907105440689e-02,9.743905907105440689e-02,-3.683776410521956424e-02,3.507218391560916471e-02,7.301390519542413915e-03,-5.762391644330538965e-03,-4.879357231341409362e-02,4.895270932819319187e-02
4.690000000000000000e+02,9.987092140509269689e-02,1.024235059733473313e-01,-9.590485746670607270e-02,9.590485746670607270e-02,-3.736426367136762294e-02,3.538012204614796041e-02,9.297548273395309093e-03,-7.942731799391519742e-03,-4.959944155927654280e-02,4.976102092736753302e-02
4.700000000000000000e+02,9.887675629363486263e-02,1.009904449154993555e-01,-9.495072005593488407e-02,9.495072005593488407e-02,-3.804247949508974408e-02,3.619887326580605025e-02,1.122127987726068143e-02,-9.907938827142345750e-03,-5.070437934301361832e-02,5.103843043324123030e-02
4.710000000000000000e+02,9.594937257283270293e-02,9.771206415512173615e-02,-9.213905197176003314e-02,9.213905197176003314e-02,-3.791083667214421166e-02,3.632481098448253620e-02,1.288147724201386957e-02,-1.163212645155561886e-02,-5.089398489227990596e-02,5.138760013987531128e-02
4.720000000000000000e+02,9.243505663041369502e-02,9.374815034865034702e-02,-8.876562088028062958e-02,8.876562088028062958e-02,-3.716482115578177703e-02,3.566885921191867426e-02,1.416085864637223191e-02,-1.292488094810824439e-02,-5.018190761168913466e-02,5.098848693183499758e-02
4.730000000000000000e+02,8.973349617346543239e-02,9.052408863309109599e-02,-8.617231326860015639e-02,8.617231326860015639e-02,-3.651077796518222701e-02,3.525421946865163469e-02,1.550597618258475752e-02,-1.407880973488233323e-02,-4.964629384895660053e-02,5.067727193867403723e-02
4.740000000000000000e+02,8.827184843440964712e-02,8.847830862204468516e-02,-8.476759505090160352e-02,8.476759505090160352e-02,-3.612430952584576999e-02,3.505670167957777861e-02,1.666423567628252944e-02,-1.529065190255325668e-02,-4.960074966040160793e-02,5.087778680737262138e-02
4.750000000000000000e+02,8.515678666043009770e-02,8.487962888565621367e-02,-8.177710154868624015e-02,8.177710154868624015e-02,-3.493823817285094530e-02,3.412827630367917808e-02,1.746098710936243303e-02,-1.605352660263643927e-02,-4.860509173942526712e-02,5.021395920451596218e-02
4.760000000000000000e+02,8.266159787783541879e-02,8.182427181298845831e-02,-7.938066683666974988e-02,7.938066683666974988e-02,-3.389064853492705642e-02,3.314011920552800694e-02,1.817545615934244851e-02,-1.685403102822513599e-02,-4.774639635597277554e-02,4.957179610661865965e-02
4.770000000000000000e+02,8.054791234401419142e-02,7.912885785432358099e-02,-7.735179920701776290e-02,7.735179920701776290e-02,-3.282197384535395085e-02,3.187858414756629399e-02,1.878083423799740970e-02,-1.759966901643325587e-02,-4.682530951593742718e-02,4.861105681878327700e-02
4.780000000000000000e+02,7.754963760707526965e-02,7.556076976485280594e-02,-7.447232472997585007e-02,7.447232472997585007e-02,-3.143729528518224986e-02,3.050394101208571407e-02,1.907872468228367924e-02,-1.827429425525584766e-02,-4.568319762577816717e-02,4.733572770823217535e-02
4.790000000000000000e+02,7.633354802189286359e-02,7.371224100795564782e-02,-7.330343312119295962e-02,7.330343312119295962e-02,-3.076086988623152885e-02,2.975351896624833792e-02,1.974889635718278524e-02,-1.930066882396241912e-02,-4.547815354951062483e-02,4.729660326461170017e-02
4.800000000000000000e+02,7.504569692570170480e-02,7.209278907554358962e-02,-7.206679833101854726e-02,7.206679833101854726e-02,-2.983725079222714072e-02,2.887599943475599451e-02,2.044632024921316793e-02,-2.017607107823291002e-02,-4.517144464112406166e-02,4.702738396472394555e-02
4.810000000000000000e+02,7.233829018923175480e-02,6.893131304860940223e-02,-6.946702650972190474e-02,6.946702650972190474e-02,-2.842211102119147209e-02,2.746820061343242803e-02,2.083310800051380030e-02,-2.083260108396479959e-02,-4.403829314004539808e-02,4.575487086538838899e-02
